CustomerID,Recency,Frequency,Monetary,Churn Label,Churn Value,CLTV,Contract,tenure_group,risk_segment,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,PCA1,PCA2
0625-AFOHS,43,1,20.2,No,0,2784,Two year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.8710521816832564,-0.7498859976502258
6726-WEXXK,45,5,85.9,No,0,5755,One year,Mid,Low Risk,3,4,4,11,3,High Risk,0.5830170921873933,0.5649461704975768
4636-OLWOE,18,5,61.0,No,0,5594,One year,Loyal,Low Risk,4,4,3,11,1,Champions,0.5444357478807147,-0.7771271091221277
4685-ERGHK,15,4,86.9,No,0,6109,One year,Loyal,Low Risk,4,3,4,11,1,Champions,0.8382083679879231,-0.5569227644929547
0885-HMGPY,10,7,69.4,No,0,6469,Two year,Champion,Low Risk,5,5,3,13,1,Champions,1.429005572080752,-0.8106649384206902
5003-OKNNK,57,1,20.35,No,0,3205,One year,Mid,Low Risk,2,1,1,4,2,New Passives,-2.111487778258377,-0.24647649453394158
7208-PSIHR,2,7,104.3,No,0,5583,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.2804186498108665,-0.5706256275790338
4012-ZTHBR,51,2,44.95,No,0,3752,Month-to-month,Mid,Low Risk,3,2,2,7,2,New Passives,-1.2180752340576568,-0.02713743335494493
0489-WMEMG,49,3,49.45,No,0,5237,One year,Mid,Low Risk,3,3,2,8,2,New Passives,-0.8044529170363971,0.0322110865349288
7435-ZNUYY,66,1,20.6,No,0,4439,One year,New,Low Risk,2,1,1,4,2,New Passives,-2.262919288998017,0.07946027241862474
1354-YZFNB,68,1,19.55,No,0,5573,Two year,New,Low Risk,1,1,1,3,2,New Passives,-2.319133951708642,0.13521518019468642
2985-FMWYF,49,5,93.5,No,0,4861,Month-to-month,Mid,Low Risk,3,4,4,11,3,High Risk,0.6685544749358455,0.822764511680816
2812-ENYMO,46,5,54.55,No,0,4296,One year,Mid,Low Risk,3,4,2,9,3,High Risk,-0.07419578342885504,0.12787926329497334
2717-HVIZY,64,1,20.05,No,0,2675,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.2393589286659,-0.0004280004099922353
3422-GALYP,70,4,79.45,No,0,2657,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.27043333876705994,1.299498040755613
2890-WFBHU,13,8,79.85,No,0,6041,One year,Loyal,Low Risk,4,5,4,13,1,Champions,1.8770978841352632,-0.48258939576212445
0327-WFZSY,33,6,100.0,No,0,5434,One year,Loyal,Low Risk,3,5,5,13,1,Champions,1.366491607353345,0.4111327377437766
7977-HXJKU,51,1,19.6,No,0,2447,Two year,Mid,Low Risk,3,1,1,5,2,New Passives,-2.0224386521741144,-0.4725662951777299
7033-CLAMM,24,1,20.2,No,0,3828,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.5405920523233276,-1.4300140692723353
4023-RTIQM,41,5,50.4,No,0,2166,One year,Mid,Low Risk,3,4,2,9,3,High Risk,-0.07192968828628574,-0.11369772378959427
0864-FVJNJ,8,9,113.35,No,0,4952,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.9347573469290675,-0.09321227718238907
7356-IWLFW,26,4,80.0,No,0,3315,Month-to-month,Loyal,Low Risk,4,3,4,11,3,High Risk,0.5060676667195975,-0.2672395440271935
9541-PWTWO,20,7,80.95,No,0,4924,Two year,Loyal,Low Risk,4,5,4,13,1,Champions,1.490802433501957,-0.2784900664885523
3967-VQOGC,5,2,24.9,No,0,5847,Two year,Champion,Low Risk,5,2,1,8,0,Loyal Basics,-0.8272130949195553,-1.9761845217812009
7872-RDDLZ,5,4,54.9,No,0,4826,Month-to-month,Champion,Low Risk,5,3,2,10,0,Loyal Basics,0.35904870429141744,-1.397552208503064
6308-CQRBU,1,8,109.25,No,0,5044,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.6858323509887168,-0.46869338447222847
0186-CAERR,1,9,116.3,No,0,4644,One year,Champion,Low Risk,5,5,5,15,1,Champions,3.1167121856509934,-0.29928988543804375
3043-SUDUA,40,1,19.9,No,0,4374,Month-to-month,Mid,Low Risk,3,1,1,5,2,New Passives,-1.8249969482171327,-0.8617996464852814
5442-BHQNG,70,2,70.35,No,0,3430,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0301483131587774,1.0361078084764785
2710-WYVXG,69,6,71.1,No,0,3501,Two year,New,Low Risk,1,5,3,9,3,High Risk,0.1505382886964231,1.2638875461344161
2169-RRLFW,1,2,25.6,No,0,5063,Two year,Champion,Low Risk,5,2,2,9,0,Loyal Basics,-0.7433562840794994,-2.10881103175431
5872-OEQNH,12,4,44.45,No,0,4928,One year,Loyal,Low Risk,5,3,2,10,0,Loyal Basics,0.02402682317023706,-1.304599748931262
3162-KKZXO,17,6,100.15,No,0,5182,One year,Loyal,Low Risk,4,5,5,14,1,Champions,1.6478351623991647,-0.15934418801695438
8873-GLDMH,66,3,73.85,No,0,4220,Month-to-month,New,Low Risk,2,3,3,8,3,High Risk,-0.6021496583493557,1.0087805466167044
5696-JVVQY,24,6,70.1,No,0,5476,Two year,Loyal,Low Risk,4,5,3,12,1,Champions,0.912798077141266,-0.3620254503389536
8946-BFWSG,9,2,25.25,No,0,6245,Two year,Champion,Low Risk,5,2,2,9,0,Loyal Basics,-0.8896405198237154,-1.8277204909923523
0547-HURJB,60,1,21.05,No,0,4001,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.149379436129874,-0.1285295044357472
8904-OPDCK,18,1,24.95,No,0,4691,Month-to-month,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.3392937618129452,-1.573145427547965
8845-LWKGE,42,5,64.5,No,0,2215,One year,Mid,Low Risk,3,4,3,10,3,High Risk,0.1984437130369479,0.1347737700319491
0691-NIKRI,32,7,105.95,No,0,3784,One year,Loyal,Low Risk,4,5,5,14,1,Champions,1.7923142475177625,0.5281483340084291
5022-JNQEQ,63,3,75.85,No,0,4843,Month-to-month,New,Low Risk,2,3,3,8,3,High Risk,-0.5091538652141272,0.931558610044697
3249-VHRIP,10,4,43.6,No,0,4507,Two year,Champion,Low Risk,5,3,2,10,0,Loyal Basics,0.04146450180638415,-1.3890130277072328
3736-BLEPA,44,5,91.25,No,0,2886,One year,Mid,Low Risk,3,4,4,11,3,High Risk,0.7095975541528926,0.6098458955961576
4701-LKOZD,2,9,89.75,No,0,5150,Two year,Champion,Low Risk,5,5,4,14,1,Champions,2.557462217170268,-0.6639566974829814
6603-QWSPR,26,7,104.4,No,0,4190,Two year,Loyal,Low Risk,4,5,5,14,1,Champions,1.8650362224127712,0.28999185083836326
9921-QFQUL,49,5,90.15,No,0,5110,Month-to-month,Mid,Low Risk,3,4,4,11,3,High Risk,0.6001845293308454,0.7722352786020286
1929-ZCBHE,25,4,40.3,No,0,5040,One year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.28677457265975786,-0.9018448786896206
4378-MYPGO,4,7,105.25,No,0,5795,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.265021865073376,-0.4847040134872781
4129-LYCOI,5,7,104.0,No,0,4741,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.222118052952802,-0.46776199063868634
7798-JVXYM,58,5,69.65,No,0,5351,Month-to-month,Mid,Low Risk,2,4,3,9,3,High Risk,0.025267534619934657,0.7851924675292694
8647-SDTWQ,15,3,74.3,No,0,4133,Month-to-month,Loyal,Low Risk,4,3,3,10,0,Loyal Basics,0.29405892195019795,-0.8100388735531904
2696-ECXKC,17,6,100.9,No,0,6153,One year,Loyal,Low Risk,4,5,5,14,1,Champions,1.6631418666390902,-0.14803167314856916
2081-KJSQF,71,1,20.25,No,0,4769,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.357025609580139,0.25316217029288074
3323-CPBWR,49,6,96.9,No,0,3875,Month-to-month,Mid,Low Risk,3,5,5,13,3,High Risk,1.0249416822971518,0.9371137716888591
3384-CTMSF,25,7,104.1,No,0,3142,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,1.8763061791041658,0.24967063059510844
6121-TNHBO,9,8,83.0,No,0,5428,One year,Champion,Low Risk,5,5,4,14,1,Champions,2.010956595492409,-0.5782616904985083
0902-RFHOF,34,1,20.1,No,0,2907,One year,Loyal,Low Risk,3,1,1,5,0,Loyal Basics,-1.7165593300956314,-1.073560261629115
6048-QBXKL,70,4,56.55,No,0,2069,Month-to-month,New,Low Risk,1,3,2,6,3,High Risk,-0.7377980415594502,0.9540892534409163
7718-RXDGG,57,2,68.6,No,0,3351,Month-to-month,Mid,Low Risk,2,2,3,7,3,High Risk,-0.8397596573495293,0.5443611546035398
1025-FALIX,46,2,69.05,No,0,5379,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.6392566125445626,0.15739030626966544
3451-VAWLI,37,1,19.7,No,0,5636,Two year,Mid,Low Risk,3,1,1,5,0,Loyal Basics,-1.7769008208523522,-0.9722049600045523
3407-QGWLG,69,1,20.05,No,0,2948,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.326322120602723,0.17855307106951027
2347-WKKAE,30,6,94.4,No,0,2662,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,1.3043794641906623,0.21927731717213186
8735-DCXNF,62,4,54.95,No,0,3519,Month-to-month,New,Low Risk,2,3,2,7,3,High Risk,-0.6313112368390403,0.643586174021157
3214-IYUUQ,11,6,93.7,No,0,4300,One year,Champion,Low Risk,5,5,4,14,1,Champions,1.6205533362599942,-0.4714091016604708
1936-UAFEH,4,8,110.25,No,0,5502,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.65406337481319,-0.34622138842667993
3587-PMCOY,62,6,98.9,No,0,4614,One year,New,Low Risk,2,5,5,12,3,High Risk,0.8396552612345457,1.4326312638512597
1027-LKKQQ,0,7,80.45,No,0,4480,Two year,Champion,Low Risk,5,5,4,14,1,Champions,1.828450731755967,-1.0019560289854859
7148-XZPHA,17,4,79.4,No,0,4162,Month-to-month,Loyal,Low Risk,4,3,4,11,1,Champions,0.6503560488139393,-0.5984554845850063
5309-TAIKL,65,5,62.8,No,0,4080,Month-to-month,New,Low Risk,2,4,3,9,3,High Risk,-0.2362821661496039,0.9324449984693207
6856-RAURS,70,3,74.9,No,0,2044,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.6502908259629184,1.1678029246160457
8778-LMWTJ,63,3,74.85,No,0,5770,Month-to-month,New,Low Risk,2,3,3,8,3,High Risk,-0.5295628042006945,0.9164752568868499
9717-IOAAF,45,2,25.85,No,0,2682,Two year,Mid,Low Risk,3,2,2,7,2,New Passives,-1.5035301383769033,-0.5300067644452259
2845-KDHVX,8,6,68.3,No,0,5425,Two year,Champion,Low Risk,5,5,3,13,1,Champions,1.1543442011632798,-0.9619149147574864
0848-SOMKO,2,5,48.4,No,0,4483,Two year,Champion,Low Risk,5,4,2,11,0,Loyal Basics,0.5655653308478019,-1.539916787645408
6734-FQAJX,5,7,105.05,No,0,4143,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.243547438888698,-0.45192446982294693
1535-VTJOQ,48,2,25.15,No,0,3904,Two year,Mid,Low Risk,3,2,2,7,2,New Passives,-1.5699943108295944,-0.4331764687680174
6368-TZZDT,68,1,19.5,No,0,5390,Two year,New,Low Risk,1,1,1,3,2,New Passives,-2.3201543986579707,0.13446101253679413
0943-ZQPXH,28,5,92.95,No,0,5635,Month-to-month,Loyal,Low Risk,4,4,4,12,1,Champions,1.0225749646278917,0.06274816723008954
1293-BSEUN,0,1,20.7,No,0,4528,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.112964261533292,-2.281581535795024
5119-NZPTV,70,2,70.1,No,0,5592,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0352505479054193,1.0323369701870169
1302-TPUBN,6,1,19.35,No,0,5637,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.244872159489346,-2.0871667767827145
2378-VTKDH,7,7,104.35,No,0,4073,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,2.1944759048233715,-0.39089038844163915
0927-CNGRH,71,1,19.55,No,0,5272,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.371311866870736,0.24260382308238776
8608-OZTLB,34,7,74.05,No,0,5975,One year,Loyal,Low Risk,3,5,3,11,1,Champions,1.1064838170715374,0.11858179686491035
2335-GSODA,49,4,40.1,No,0,2327,Two year,Mid,Low Risk,3,3,2,8,2,New Passives,-0.7082796817538233,-0.04575240621957757
1952-DVVSW,62,1,20.1,No,0,3509,One year,New,Low Risk,2,1,1,4,2,New Passives,-2.203553204941842,-0.07126626134390088
6656-GULJQ,0,8,83.55,No,0,5940,Two year,Champion,Low Risk,5,5,4,14,1,Champions,2.178715257421303,-0.8921317749247972
9853-JFZDU,37,4,56.85,No,0,3102,Month-to-month,Mid,Low Risk,3,3,2,8,3,High Risk,-0.15771829308044577,-0.22266081237644625
3777-XROBG,14,1,19.55,No,0,4125,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.3799314787909498,-1.7977803917839412
6994-FGRHH,2,7,106.15,No,0,4649,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.318175186936016,-0.5427214242370167
4000-VGMQP,34,7,78.95,No,0,2125,One year,Loyal,Low Risk,3,5,3,11,1,Champions,1.2064876181057171,0.1924902273383608
3999-WRNGR,12,4,49.75,No,0,6307,Month-to-month,Loyal,Low Risk,5,3,2,10,0,Loyal Basics,0.13219419979904343,-1.2246579771946728
3466-RITXD,46,6,92.4,No,0,5461,Month-to-month,Mid,Low Risk,3,5,4,12,3,High Risk,0.9852793720196932,0.761850039590846
2680-XKKNJ,64,5,58.2,No,0,3325,One year,New,Low Risk,2,4,2,8,3,High Risk,-0.3127706471004485,0.8272653596473241
2974-GGUXS,36,5,91.95,No,0,3273,Month-to-month,Mid,Low Risk,3,4,4,11,3,High Risk,0.8630249185424071,0.3340345284394466
7994-XIRTR,18,5,65.25,No,0,6161,One year,Loyal,Low Risk,4,4,3,11,1,Champions,0.6311737385736255,-0.7130228582012779
2101-RANCD,17,3,73.1,No,0,5832,Month-to-month,Loyal,Low Risk,4,3,3,10,0,Loyal Basics,0.23478291839158782,-0.7565464687508058
7921-BEPCI,0,5,59.75,No,0,4515,Two year,Champion,Low Risk,5,4,3,12,1,Champions,0.8319920651200697,-1.4403131578956456
8510-TMWYB,18,5,59.8,No,0,5898,Two year,Loyal,Low Risk,4,4,3,11,1,Champions,0.5199450210968339,-0.7952271329115441
3258-ZKPAI,0,9,116.6,No,0,5227,Two year,Champion,Low Risk,5,5,5,15,1,Champions,3.1402275057343285,-0.3305610937865902
1428-IEDPR,20,8,109.3,No,0,5624,Two year,Loyal,Low Risk,4,5,5,14,1,Champions,2.3563926685781165,0.21218885480777358
5298-GSTLM,12,6,101.4,No,0,4483,One year,Loyal,Low Risk,5,5,5,15,1,Champions,1.7603095280691972,-0.31947106804914815
4450-YOOHP,33,4,50.65,No,0,5433,Month-to-month,Loyal,Low Risk,3,3,2,8,0,Loyal Basics,-0.21468316124770412,-0.45936245913869983
6728-CZFEI,57,3,56.15,No,0,5473,One year,Mid,Low Risk,2,3,2,7,3,High Risk,-0.8068541329253139,0.4196392670597078
3653-NCRDJ,29,1,19.2,No,0,5594,One year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.6479641832467185,-1.26611635095068
6519-ZHPXP,0,8,108.3,No,0,4183,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.6838364973388424,-0.5188187842680837
3472-QPRCH,32,2,25.25,No,0,3217,Two year,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-1.289671202733103,-1.0044075621866408
8224-UAXBZ,14,4,45.35,No,0,5137,One year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,0.007609591483418321,-1.2194323024973988
9610-WCESF,5,4,43.9,No,0,6344,Two year,Champion,Low Risk,5,3,2,10,0,Loyal Basics,0.13455037543917767,-1.5634690932393813
2486-WYVVE,41,7,79.3,No,0,5238,One year,Mid,Low Risk,3,5,4,12,1,Champions,1.0918822780394628,0.44834290101491064
3865-ZYKAD,3,5,84.9,No,0,4503,Month-to-month,Champion,Low Risk,5,4,4,13,1,Champions,1.2930989654701421,-0.9535781830880918
1422-DGUBX,40,4,79.25,No,0,2735,One year,Mid,Low Risk,3,3,4,10,3,High Risk,0.24726402505656667,0.2225949412470283
2999-AANRQ,51,6,71.05,No,0,5138,Two year,Mid,Low Risk,3,5,3,11,3,High Risk,0.46258533271965885,0.6188015211503147
8668-KNZTI,20,4,53.75,No,0,5957,One year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,0.07468884864639509,-0.8779548501960807
0480-KYJVA,0,2,24.25,No,0,5897,Two year,Champion,Low Risk,5,2,1,8,0,Loyal Basics,-0.7535157133240005,-2.164969772813304
9746-YKGXB,20,4,44.25,No,0,6340,One year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.11919607172599386,-1.0212467051956273
3926-YZVVX,31,3,50.05,No,0,2157,One year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.47914006267189274,-0.6030707588965722
6000-UKLWI,31,1,20.15,No,0,4982,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.663360967984209,-1.1801947368589243
6332-FBZRI,5,7,69.35,No,0,5589,One year,Champion,Low Risk,5,5,3,13,1,Champions,1.514948317068247,-0.9904001775580853
2096-XOTMO,56,1,19.35,No,0,4146,Month-to-month,Mid,Low Risk,2,1,1,4,2,New Passives,-2.1145040788575793,-0.2973560619876891
3266-FTKHB,55,1,19.15,No,0,2717,Two year,Mid,Low Risk,2,1,1,4,2,New Passives,-2.1011932282675283,-0.33616894691515914
8221-EQDGL,37,5,61.0,No,0,4355,Month-to-month,Mid,Low Risk,3,4,3,10,3,High Risk,0.21397561852078592,-0.09699903750001797
2346-LOCWC,14,1,20.5,No,0,6186,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.3605429867537109,-1.7834512062839865
0298-XACET,20,5,50.2,No,0,5396,Two year,Loyal,Low Risk,4,4,2,10,0,Loyal Basics,0.289233930051059,-0.8684348946350743
7560-QJAVJ,2,7,79.6,No,0,5474,Two year,Champion,Low Risk,5,5,4,14,1,Champions,1.7763178568426552,-0.943184450577855
2995-YWTCD,53,2,24.9,No,0,5396,Two year,Mid,Low Risk,2,2,1,5,2,New Passives,-1.6620597375130595,-0.25796623557797654
9137-UIYPG,37,7,106.9,No,0,5447,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.724739547618178,0.7214585909878863
2809-ZMYOQ,40,6,101.35,No,0,4341,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.2722952062736579,0.6820687645781736
5084-OOVCJ,55,4,55.35,No,0,5465,Month-to-month,Mid,Low Risk,2,3,2,7,3,High Risk,-0.5013991925328608,0.39904601521299227
0254-WWRKD,5,3,50.55,No,0,5122,One year,Champion,Low Risk,5,3,2,10,0,Loyal Basics,-0.016726995107127742,-1.526230654011062
7727-SHVZV,63,1,19.5,No,0,4883,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.2331912067211475,-0.04452005894270848
5339-PXDVH,68,5,90.65,No,0,3559,Month-to-month,New,Low Risk,1,4,4,9,3,High Risk,0.2799288694642002,1.4599050268030618
2205-LPVGL,14,6,89.85,No,0,5035,One year,Loyal,Low Risk,4,5,4,13,1,Champions,1.489801005999616,-0.42209136843048034
8782-NUUOL,12,7,79.0,No,0,4807,One year,Loyal,Low Risk,5,5,3,13,1,Champions,1.5901461095770684,-0.5942723195135581
7601-WFVZV,71,1,19.55,No,0,3718,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.371311866870736,0.24260382308238776
4609-KNNWG,45,1,19.9,No,0,4870,Two year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.911960140153956,-0.6828185750057789
4868-AADLV,6,9,116.25,No,0,4578,One year,Champion,Low Risk,5,5,5,15,1,Champions,3.028728546764842,-0.1210629816164334
9529-OFXHY,57,5,87.75,No,0,5415,Month-to-month,Mid,Low Risk,2,4,4,10,3,High Risk,0.4120619686641665,1.0224049453903996
2669-QVCRG,31,4,81.3,No,0,2299,Month-to-month,Loyal,Low Risk,4,3,4,11,3,High Risk,0.4456360954653115,-0.06865011344248995
2478-EEWWM,13,3,44.3,No,0,5905,Month-to-month,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.28342397087209037,-1.3341318968804017
9174-IHETN,22,2,70.35,No,0,5521,Two year,Loyal,Low Risk,4,2,3,9,0,Loyal Basics,-0.1953016705652731,-0.6821104777267457
2233-TXSIU,55,4,44.45,No,0,3522,One year,Mid,Low Risk,2,3,2,7,3,High Risk,-0.7238566274864439,0.23463746579245992
9644-UMGQA,66,3,49.15,No,0,4076,Month-to-month,New,Low Risk,2,3,2,7,2,New Passives,-1.1062504513175668,0.6362217236178833
3256-EZDBI,21,2,29.45,No,0,6285,Month-to-month,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-1.012634636728509,-1.334815836178589
0419-YAAPX,23,4,85.3,No,0,4696,Month-to-month,Loyal,Low Risk,4,3,4,11,1,Champions,0.666412958510498,-0.29468641517830607
0872-CASZJ,13,6,69.1,No,0,4765,One year,Loyal,Low Risk,4,5,3,12,1,Champions,1.0837081604157102,-0.7708671607517062
4726-DLWQN,22,6,70.35,No,0,5596,Month-to-month,Loyal,Low Risk,4,5,3,12,1,Champions,0.9526855886626372,-0.4298470406412929
8164-OCKUJ,13,1,20.6,No,0,6325,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.3411094544676896,-1.8177390852641022
3094-JOJAI,54,3,74.15,No,0,2643,Month-to-month,Mid,Low Risk,2,3,3,8,3,High Risk,-0.3873153160050092,0.5837509810132525
9494-MRNYX,62,3,75.05,No,0,3399,Month-to-month,New,Low Risk,2,3,3,8,3,High Risk,-0.5080883780160161,0.8836957132225187
2599-CZABP,58,2,44.6,No,0,4612,One year,Mid,Low Risk,2,2,2,6,2,New Passives,-1.346966831414508,0.2181568931111122
7945-PRBVF,37,1,21.45,No,0,3967,Two year,Mid,Low Risk,3,1,1,5,0,Loyal Basics,-1.7411851776258596,-0.94580909197832
4544-RXFMG,64,2,43.45,No,0,4184,One year,New,Low Risk,2,2,2,6,2,New Passives,-1.4747929415732484,0.4155883227549911
0859-YGKFW,54,1,20.05,No,0,4458,One year,Mid,Low Risk,2,1,1,4,2,New Passives,-2.065432544792253,-0.3583901433689973
1150-FTQGN,12,6,94.15,No,0,6399,One year,Loyal,Low Risk,5,5,4,14,1,Champions,1.6123447204165846,-0.42882537844353896
7196-LIWRH,66,1,19.55,No,0,5980,Two year,New,Low Risk,2,1,1,4,2,New Passives,-2.284348674933913,0.06362275160288526
5448-VWNAM,53,7,75.9,No,0,4198,Month-to-month,Mid,Low Risk,2,5,3,10,3,High Risk,0.8137802248367585,0.826614071829037
1177-XZBJL,19,6,64.15,No,0,5570,One year,Loyal,Low Risk,4,5,3,12,1,Champions,0.8783280821080145,-0.6307524731076458
3518-FSTWG,0,8,109.55,No,0,4086,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.7093476710720514,-0.49996459282077493
9330-VOFSZ,12,8,110.8,No,0,5942,Two year,Loyal,Low Risk,5,5,5,15,1,Champions,2.5261471841568843,-0.051555829822659924
0939-EREMR,59,4,53.45,No,0,4335,Month-to-month,Mid,Low Risk,2,3,2,7,3,High Risk,-0.6097467301567973,0.5135725013966851
9389-ACWBI,67,2,69.95,No,0,3850,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.98613397359131,0.9226858243256385
3644-QXEHN,59,5,97.0,No,0,5282,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.5660593775151842,1.2335183906922855
2911-IJORQ,35,9,90.6,No,0,2546,One year,Loyal,Low Risk,3,5,4,12,1,Champions,2.000852748525816,0.5301392244659052
5921-NGYRH,8,3,73.55,No,0,5018,Month-to-month,Champion,Low Risk,5,3,3,11,0,Loyal Basics,0.40050068642182524,-1.0719248884928794
5998-DZLYR,11,6,94.35,No,0,4676,Two year,Champion,Low Risk,5,5,5,15,1,Champions,1.6338191466012628,-0.46160492210787035
3985-HOYPM,46,1,19.4,No,0,4602,One year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.9395572480346044,-0.6545640372888019
9548-LERKT,48,1,19.75,No,0,3455,Two year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.9671993961640353,-0.5776924350917544
6576-FBXOJ,55,5,54.6,No,0,4590,One year,Mid,Low Risk,2,4,2,8,3,High Risk,-0.2297090819658086,0.45079935961597023
4310-KEDTB,46,2,29.8,No,0,3746,Month-to-month,Mid,Low Risk,3,2,2,7,2,New Passives,-1.4403074677673275,-0.4346313051758298
4062-HBMOS,20,7,103.05,No,0,5432,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,1.9418399851050931,0.054852038299866554
2676-ISHSF,71,1,20.3,No,0,5203,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3560051626308107,0.25391633795077306
9236-NDUCW,51,3,35.1,No,0,2991,Two year,Mid,Low Risk,3,3,2,8,2,New Passives,-1.1321064682683666,-0.11264260268837484
4753-PADAS,5,7,105.7,No,0,5027,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.2568132492299666,-0.44212029027034633
6103-QCKFX,28,4,56.25,No,0,3918,Month-to-month,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.013429910986104127,-0.5538767529342591
7781-EWARA,2,6,60.35,No,0,4122,One year,Champion,Low Risk,5,5,3,13,1,Champions,1.096448966544258,-1.296604858137773
7018-FPXHH,16,5,59.8,No,0,4964,Two year,Loyal,Low Risk,4,4,3,11,1,Champions,0.5547302978715632,-0.8668195615033452
0572-ZJKLT,26,7,99.65,No,0,4736,Two year,Loyal,Low Risk,4,5,5,14,1,Champions,1.7680937622265767,0.2183459233385899
5135-RDDQL,9,3,50.65,No,0,4847,Two year,Champion,Low Risk,5,3,2,10,0,Loyal Basics,-0.0842566547579296,-1.3815374615116751
1353-LJWEM,61,5,60.9,No,0,2726,Month-to-month,New,Low Risk,2,4,3,9,3,High Risk,-0.20548859667462302,0.7606017702858094
1794-SWWKL,57,5,59.65,No,0,3974,Month-to-month,Mid,Low Risk,2,4,3,9,3,High Risk,-0.16142921685837341,0.5985627216548987
6166-YIPFO,0,7,64.7,No,0,6075,Two year,Champion,Low Risk,5,5,3,13,1,Champions,1.5070099427175327,-1.2395188412215763
9332-GYWLO,66,3,54.85,No,0,5729,Month-to-month,New,Low Risk,2,3,2,7,3,High Risk,-0.9899194990941333,0.7221968366176112
4184-VODJZ,9,5,91.35,No,0,4512,One year,Champion,Low Risk,5,4,4,13,1,Champions,1.3203807916093127,-0.6415132694445754
1092-WPIVQ,54,2,25.1,No,0,3675,Two year,Mid,Low Risk,2,2,2,6,2,New Passives,-1.675370588103111,-0.21915335065050665
7233-IOQNP,29,3,34.0,No,0,5409,Month-to-month,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.7719182566315678,-0.9167510056718178
2834-JKOOW,57,5,45.9,No,0,3572,One year,Mid,Low Risk,2,4,2,8,3,High Risk,-0.44205212792367315,0.39116661573450223
2400-FEQME,17,1,20.5,No,0,5011,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.412720901915805,-1.676062563396285
4957-SREEC,2,1,20.35,No,0,5748,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.15489266695332,-2.21526828080847
