CustomerID,Churn Reason,Churn Theme,Sentiment_Score,Sentiment_Label
6892-EZDTG,Extra data charges,Other,-0.2732,Negative
9725-SCPZG,Price too high,Pricing,0.0,Neutral
3217-FZDMN,Service dissatisfaction,Customer Service,-0.4939,Negative
7853-GVUDZ,Lack of self-service on Website,Customer Service,-0.3182,Negative
7480-QNVZJ,Network reliability,Network Quality,0.0,Neutral
3943-KDREE,Don't know,Other,0.0,Neutral
9239-ZBZZV,Competitor had better devices,Competitor,0.4404,Positive
4398-HSCJH,Competitor offered higher download speeds,Competitor,0.0,Neutral
4430-UZIPO,Competitor offered more data,Competitor,0.0,Neutral
4855-SNKMY,Competitor made better offer,Competitor,0.4404,Positive
8008-HAWED,Competitor had better devices,Competitor,0.4404,Positive
7124-UGSUR,Competitor had better devices,Competitor,0.4404,Positive
1862-SKORY,Competitor offered higher download speeds,Competitor,0.0,Neutral
1502-XFCVR,Competitor offered higher download speeds,Competitor,0.0,Neutral
9692-TUSXH,Competitor offered higher download speeds,Competitor,0.0,Neutral
7912-SYRQT,Competitor offered more data,Competitor,0.0,Neutral
4816-JBHOV,Competitor offered more data,Competitor,0.0,Neutral
8292-TYSPY,Competitor offered more data,Competitor,0.0,Neutral
1867-BDVFH,Competitor made better offer,Competitor,0.4404,Positive
2359-QWQUL,Competitor made better offer,Competitor,0.4404,Positive
9103-TCIHJ,Price too high,Pricing,0.0,Neutral
4140-WJAWW,Product dissatisfaction,Product & Offers,-0.4939,Negative
6653-CBBOM,Service dissatisfaction,Customer Service,-0.4939,Negative
3247-ZVOUO,Lack of self-service on Website,Customer Service,-0.3182,Negative
6101-IMRMM,Network reliability,Network Quality,0.0,Neutral
1268-ASBGA,Limited range of services,Customer Service,-0.2263,Negative
8943-URTMR,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
4713-LZDRV,Long distance charges,Other,-0.2732,Negative
4325-NFSKC,Extra data charges,Other,-0.2732,Negative
2955-PSXOE,Price too high,Pricing,0.0,Neutral
7762-URZQH,Product dissatisfaction,Product & Offers,-0.4939,Negative
6907-NZZIJ,Service dissatisfaction,Customer Service,-0.4939,Negative
2911-UREFD,Lack of self-service on Website,Customer Service,-0.3182,Negative
3744-ZRRDZ,Network reliability,Network Quality,0.0,Neutral
5673-TIYIB,Don't know,Other,0.0,Neutral
1602-IJQQE,Attitude of service provider,Customer Service,0.0,Neutral
4628-WQCQQ,Attitude of support person,Customer Service,0.4019,Positive
1644-IRKSF,Attitude of support person,Customer Service,0.4019,Positive
3705-PSNGL,Attitude of support person,Customer Service,0.4019,Positive
6502-HCJTI,Attitude of service provider,Customer Service,0.0,Neutral
2606-RMDHZ,Attitude of service provider,Customer Service,0.0,Neutral
8258-GSTJK,Attitude of service provider,Customer Service,0.0,Neutral
6861-OKBCE,Attitude of support person,Customer Service,0.4019,Positive
9940-RHLFB,Competitor made better offer,Competitor,0.4404,Positive
2995-UPRYS,Moved,Personal Reasons,0.0,Neutral
6686-YPGHK,Moved,Personal Reasons,0.0,Neutral
1383-EZRWL,Moved,Personal Reasons,0.0,Neutral
4759-TRPLW,Competitor had better devices,Competitor,0.4404,Positive
8563-IIOXK,Competitor offered higher download speeds,Competitor,0.0,Neutral
8020-BWHYL,Competitor offered more data,Competitor,0.0,Neutral
2982-VPSGI,Competitor made better offer,Competitor,0.4404,Positive
8199-ZLLSA,Competitor had better devices,Competitor,0.4404,Positive
4625-EWPTF,Competitor had better devices,Competitor,0.4404,Positive
5980-NOPLP,Competitor offered higher download speeds,Competitor,0.0,Neutral
6892-XPFPU,Competitor offered higher download speeds,Competitor,0.0,Neutral
8010-EZLOU,Competitor offered higher download speeds,Competitor,0.0,Neutral
9874-QLCLH,Competitor offered more data,Competitor,0.0,Neutral
8062-YBDOE,Don't know,Other,0.0,Neutral
6000-APYLU,Competitor offered more data,Competitor,0.0,Neutral
0947-IDHRQ,Competitor made better offer,Competitor,0.4404,Positive
3672-YITQD,Competitor made better offer,Competitor,0.4404,Positive
9048-JVYVF,Price too high,Pricing,0.0,Neutral
8988-ECPJR,Product dissatisfaction,Product & Offers,-0.4939,Negative
3776-EKTKM,Service dissatisfaction,Customer Service,-0.4939,Negative
1902-XBTFB,Lack of self-service on Website,Customer Service,-0.3182,Negative
9381-NDKME,Limited range of services,Customer Service,-0.2263,Negative
2794-XIMMO,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
8382-SHQEH,Long distance charges,Other,-0.2732,Negative
2983-ZANRP,Extra data charges,Other,-0.2732,Negative
7845-URHJN,Price too high,Pricing,0.0,Neutral
3034-ZBEQN,Product dissatisfaction,Product & Offers,-0.4939,Negative
8327-LZKAS,Service dissatisfaction,Customer Service,-0.4939,Negative
1075-BGWOH,Lack of self-service on Website,Customer Service,-0.3182,Negative
0302-JOIVN,Network reliability,Network Quality,0.0,Neutral
5366-IJEQJ,Don't know,Other,0.0,Neutral
1981-INRFU,Don't know,Other,0.0,Neutral
4971-PUYQO,Don't know,Other,0.0,Neutral
8485-GJCDN,Poor expertise of online support,Customer Service,-0.1027,Negative
1527-SXDPN,Poor expertise of phone support,Customer Service,-0.1027,Negative
6029-WTIPC,Competitor had better devices,Competitor,0.4404,Positive
8634-CILSZ,Competitor offered higher download speeds,Competitor,0.0,Neutral
6682-QJDGB,Competitor offered more data,Competitor,0.0,Neutral
8780-IXSTS,Competitor made better offer,Competitor,0.4404,Positive
9530-EHPOH,Competitor had better devices,Competitor,0.4404,Positive
0345-HKJVM,Don't know,Other,0.0,Neutral
3049-SOLAY,Competitor offered higher download speeds,Competitor,0.0,Neutral
3317-HRTNN,Competitor offered higher download speeds,Competitor,0.0,Neutral
3235-ETOOB,Competitor offered higher download speeds,Competitor,0.0,Neutral
8058-INTPH,Competitor offered more data,Competitor,0.0,Neutral
5569-OUICF,Competitor offered more data,Competitor,0.0,Neutral
8821-XNHVZ,Competitor offered more data,Competitor,0.0,Neutral
2082-OJVTK,Competitor made better offer,Competitor,0.4404,Positive
5940-NFXKV,Competitor made better offer,Competitor,0.4404,Positive
8053-WWDRO,Price too high,Pricing,0.0,Neutral
9564-KCLHR,Product dissatisfaction,Product & Offers,-0.4939,Negative
2082-CEFLT,Service dissatisfaction,Customer Service,-0.4939,Negative
1213-NGCUN,Lack of self-service on Website,Customer Service,-0.3182,Negative
2379-ENZGV,Competitor made better offer,Competitor,0.4404,Positive
5688-KZTSN,Network reliability,Network Quality,0.0,Neutral
2894-QOJRX,Limited range of services,Customer Service,-0.2263,Negative
5747-PMBSQ,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
3143-JQEGI,Long distance charges,Other,-0.2732,Negative
6386-SZZKH,Extra data charges,Other,-0.2732,Negative
2982-IHMFT,Price too high,Pricing,0.0,Neutral
3521-SYVOR,Product dissatisfaction,Product & Offers,-0.4939,Negative
9526-JAWYF,Service dissatisfaction,Customer Service,-0.4939,Negative
5649-VUKMC,Lack of self-service on Website,Customer Service,-0.3182,Negative
5143-EGQFK,Network reliability,Network Quality,0.0,Neutral
4919-IKATY,Don't know,Other,0.0,Neutral
9050-QLROH,Competitor had better devices,Competitor,0.4404,Positive
6168-WFVVF,Competitor offered higher download speeds,Competitor,0.0,Neutral
0877-SDMBN,Competitor offered more data,Competitor,0.0,Neutral
8065-YKXKD,Competitor made better offer,Competitor,0.4404,Positive
9637-EIHEQ,Don't know,Other,0.0,Neutral
9689-PTNPG,Competitor had better devices,Competitor,0.4404,Positive
9465-RWMXL,Competitor offered higher download speeds,Competitor,0.0,Neutral
2362-IBOOY,Competitor offered higher download speeds,Competitor,0.0,Neutral
0843-WTBXE,Competitor offered higher download speeds,Competitor,0.0,Neutral
5515-IDEJJ,Competitor offered more data,Competitor,0.0,Neutral
7450-NWRTR,Competitor offered more data,Competitor,0.0,Neutral
5376-DEQCP,Competitor offered more data,Competitor,0.0,Neutral
9095-HFAFX,Competitor made better offer,Competitor,0.4404,Positive
6005-OBZPH,Price too high,Pricing,0.0,Neutral
7932-WPTDS,Product dissatisfaction,Product & Offers,-0.4939,Negative
2722-VOJQL,Service dissatisfaction,Customer Service,-0.4939,Negative
5228-EXCET,Lack of self-service on Website,Customer Service,-0.3182,Negative
7394-FKDNK,Network reliability,Network Quality,0.0,Neutral
6331-LWDTQ,Limited range of services,Customer Service,-0.2263,Negative
1597-FZREH,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
7000-WCEVQ,Long distance charges,Other,-0.2732,Negative
0727-IWKVK,Extra data charges,Other,-0.2732,Negative
5959-BELXA,Price too high,Pricing,0.0,Neutral
3512-IZIKN,Product dissatisfaction,Product & Offers,-0.4939,Negative
6141-OOXUQ,Service dissatisfaction,Customer Service,-0.4939,Negative
7503-ZGUZJ,Lack of self-service on Website,Customer Service,-0.3182,Negative
2506-TNFCO,Network reliability,Network Quality,0.0,Neutral
8718-PTMEZ,Don't know,Other,0.0,Neutral
2207-OBZNX,Attitude of service provider,Customer Service,0.0,Neutral
6142-VSJQO,Attitude of support person,Customer Service,0.4019,Positive
6437-UKHMV,Attitude of support person,Customer Service,0.4019,Positive
1114-CENIM,Don't know,Other,0.0,Neutral
6060-DRTNL,Attitude of service provider,Customer Service,0.0,Neutral
8473-VUVJN,Attitude of service provider,Customer Service,0.0,Neutral
6289-CPNLD,Attitude of service provider,Customer Service,0.0,Neutral
5536-SLHPM,Attitude of support person,Customer Service,0.4019,Positive
0196-VULGZ,Deceased,Personal Reasons,0.0,Neutral
8837-VVWLQ,Moved,Personal Reasons,0.0,Neutral
2696-NARTR,Moved,Personal Reasons,0.0,Neutral
7614-QVWQL,Moved,Personal Reasons,0.0,Neutral
1976-CFOCS,Competitor had better devices,Competitor,0.4404,Positive
4631-OACRM,Competitor offered higher download speeds,Competitor,0.0,Neutral
3755-JBMNH,Competitor offered more data,Competitor,0.0,Neutral
6345-ULYRW,Competitor made better offer,Competitor,0.4404,Positive
1809-DMJHQ,Competitor had better devices,Competitor,0.4404,Positive
6923-EFPNL,Competitor had better devices,Competitor,0.4404,Positive
9574-RKJIF,Competitor offered higher download speeds,Competitor,0.0,Neutral
2619-WFQWU,Competitor offered higher download speeds,Competitor,0.0,Neutral
0778-NELLA,Competitor offered higher download speeds,Competitor,0.0,Neutral
4614-NUVZD,Competitor offered more data,Competitor,0.0,Neutral
3803-KMQFW,Competitor offered more data,Competitor,0.0,Neutral
6804-GDMOI,Competitor offered more data,Competitor,0.0,Neutral
9572-MTILT,Competitor made better offer,Competitor,0.4404,Positive
9611-CTWIH,Competitor made better offer,Competitor,0.4404,Positive
0329-GTIAJ,Price too high,Pricing,0.0,Neutral
6629-CZTTH,Product dissatisfaction,Product & Offers,-0.4939,Negative
5364-EVNIB,Service dissatisfaction,Customer Service,-0.4939,Negative
5087-SUURX,Lack of self-service on Website,Customer Service,-0.3182,Negative
0013-EXCHZ,Network reliability,Network Quality,0.0,Neutral
5550-VFRLC,Limited range of services,Customer Service,-0.2263,Negative
4929-BSTRX,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
2225-ZRGSG,Long distance charges,Other,-0.2732,Negative
5271-YNWVR,Extra data charges,Other,-0.2732,Negative
2657-ALMWY,Price too high,Pricing,0.0,Neutral
6330-JKLPC,Product dissatisfaction,Product & Offers,-0.4939,Negative
4667-OHGKG,Service dissatisfaction,Customer Service,-0.4939,Negative
1660-HSOOQ,Lack of self-service on Website,Customer Service,-0.3182,Negative
7253-UVNDW,Network reliability,Network Quality,0.0,Neutral
7228-OMTPN,Don't know,Other,0.0,Neutral
6284-AHOOQ,Don't know,Other,0.0,Neutral
2344-JMOGN,Don't know,Other,0.0,Neutral
3799-ISUZQ,Poor expertise of online support,Customer Service,-0.1027,Negative
1794-HBQTJ,Poor expertise of phone support,Customer Service,-0.1027,Negative
2460-FPSYH,Attitude of support person,Customer Service,0.4019,Positive
4818-DRBQT,Attitude of support person,Customer Service,0.4019,Positive
1320-HTRDR,Attitude of service provider,Customer Service,0.0,Neutral
1493-AMTIE,Attitude of service provider,Customer Service,0.0,Neutral
6424-ELEYH,Attitude of service provider,Customer Service,0.0,Neutral
4391-RESHN,Attitude of support person,Customer Service,0.4019,Positive
6821-BUXUX,Attitude of support person,Customer Service,0.4019,Positive
5028-HTLJB,Attitude of support person,Customer Service,0.4019,Positive
9801-GDWGV,Attitude of service provider,Customer Service,0.0,Neutral
2320-JRSDE,Attitude of service provider,Customer Service,0.0,Neutral
0601-WZHJF,Attitude of service provider,Customer Service,0.0,Neutral
5143-WMWOG,Attitude of support person,Customer Service,0.4019,Positive
5393-RXQSZ,Attitude of support person,Customer Service,0.4019,Positive
0231-LXVAP,Attitude of support person,Customer Service,0.4019,Positive
9444-JTXHZ,Don't know,Other,0.0,Neutral
5510-BOIUJ,Attitude of service provider,Customer Service,0.0,Neutral
4471-KXAUH,Attitude of service provider,Customer Service,0.0,Neutral
7638-QVMVY,Attitude of support person,Customer Service,0.4019,Positive
3244-DCJWY,Attitude of support person,Customer Service,0.4019,Positive
0875-CABNR,Attitude of support person,Customer Service,0.4019,Positive
7812-FZHPE,Attitude of service provider,Customer Service,0.0,Neutral
4797-AXPXK,Attitude of service provider,Customer Service,0.0,Neutral
5229-PRWKT,Attitude of service provider,Customer Service,0.0,Neutral
6982-UQZLY,Attitude of support person,Customer Service,0.4019,Positive
5057-LCOUI,Attitude of support person,Customer Service,0.4019,Positive
0193-ESZXP,Attitude of support person,Customer Service,0.4019,Positive
4369-HTUIF,Attitude of service provider,Customer Service,0.0,Neutral
0156-FVPTA,Attitude of service provider,Customer Service,0.0,Neutral
1984-FCOWB,Attitude of service provider,Customer Service,0.0,Neutral
0654-HMSHN,Attitude of support person,Customer Service,0.4019,Positive
5287-QWLKY,Attitude of support person,Customer Service,0.4019,Positive
5196-SGOAK,Attitude of support person,Customer Service,0.4019,Positive
1891-UAWWU,Attitude of service provider,Customer Service,0.0,Neutral
6108-OQZDQ,Attitude of service provider,Customer Service,0.0,Neutral
0363-QJVFX,Attitude of service provider,Customer Service,0.0,Neutral
9840-DVNDC,Attitude of support person,Customer Service,0.4019,Positive
3096-JRDSO,Attitude of support person,Customer Service,0.4019,Positive
8042-JVNFH,Attitude of support person,Customer Service,0.4019,Positive
3374-LXDEV,Attitude of service provider,Customer Service,0.0,Neutral
5049-GLYVG,Attitude of service provider,Customer Service,0.0,Neutral
5883-GTGVD,Attitude of service provider,Customer Service,0.0,Neutral
4817-QRJSX,Attitude of support person,Customer Service,0.4019,Positive
2398-YPMUR,Don't know,Other,0.0,Neutral
9985-MWVIX,Attitude of support person,Customer Service,0.4019,Positive
1265-XTECC,Attitude of service provider,Customer Service,0.0,Neutral
2237-ZFSMY,Attitude of service provider,Customer Service,0.0,Neutral
4871-JTKJF,Attitude of service provider,Customer Service,0.0,Neutral
1415-YFWLT,Attitude of support person,Customer Service,0.4019,Positive
6711-VTNRE,Attitude of support person,Customer Service,0.4019,Positive
3500-RMZLT,Attitude of support person,Customer Service,0.4019,Positive
4548-SDBKE,Attitude of service provider,Customer Service,0.0,Neutral
8066-POXGX,Attitude of service provider,Customer Service,0.0,Neutral
4143-OOBWZ,Attitude of service provider,Customer Service,0.0,Neutral
7854-EKTJL,Attitude of support person,Customer Service,0.4019,Positive
9102-IAYHT,Attitude of support person,Customer Service,0.4019,Positive
3422-LYEPQ,Attitude of support person,Customer Service,0.4019,Positive
2642-DTVCO,Attitude of service provider,Customer Service,0.0,Neutral
4361-JEIVL,Attitude of service provider,Customer Service,0.0,Neutral
1363-TXLSL,Attitude of service provider,Customer Service,0.0,Neutral
9507-EXLTT,Attitude of support person,Customer Service,0.4019,Positive
9846-GKXAS,Attitude of support person,Customer Service,0.4019,Positive
6017-PPLPX,Attitude of support person,Customer Service,0.4019,Positive
7136-RVDTZ,Attitude of service provider,Customer Service,0.0,Neutral
4581-SSPWD,Attitude of service provider,Customer Service,0.0,Neutral
6927-WTFIV,Attitude of service provider,Customer Service,0.0,Neutral
3398-ZOUAA,Attitude of support person,Customer Service,0.4019,Positive
0378-NHQXU,Deceased,Personal Reasons,0.0,Neutral
4512-ZUIYL,Moved,Personal Reasons,0.0,Neutral
7969-AULMZ,Moved,Personal Reasons,0.0,Neutral
0568-ONFPC,Moved,Personal Reasons,0.0,Neutral
0733-VUNUW,Competitor had better devices,Competitor,0.4404,Positive
4550-EVXNY,Competitor offered higher download speeds,Competitor,0.0,Neutral
2968-SSGAA,Competitor offered more data,Competitor,0.0,Neutral
4844-JJWUY,Competitor made better offer,Competitor,0.4404,Positive
6777-TGHTM,Competitor had better devices,Competitor,0.4404,Positive
3538-WZPHD,Competitor had better devices,Competitor,0.4404,Positive
4785-QRJHC,Competitor offered higher download speeds,Competitor,0.0,Neutral
8610-WFCJF,Competitor offered higher download speeds,Competitor,0.0,Neutral
4905-JEFDW,Competitor offered higher download speeds,Competitor,0.0,Neutral
7881-INRLC,Competitor offered more data,Competitor,0.0,Neutral
0117-LFRMW,Competitor offered more data,Competitor,0.0,Neutral
6172-FECYY,Competitor offered more data,Competitor,0.0,Neutral
1965-AKTSX,Competitor made better offer,Competitor,0.4404,Positive
4786-UKSNZ,Competitor made better offer,Competitor,0.4404,Positive
7248-VZQLC,Price too high,Pricing,0.0,Neutral
0011-IGKFF,Product dissatisfaction,Product & Offers,-0.4939,Negative
4192-GORJT,Service dissatisfaction,Customer Service,-0.4939,Negative
6496-SLWHQ,Lack of self-service on Website,Customer Service,-0.3182,Negative
9912-GVSEQ,Network reliability,Network Quality,0.0,Neutral
5383-MMTWC,Limited range of services,Customer Service,-0.2263,Negative
7240-ETPTR,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
2202-CUYXZ,Long distance charges,Other,-0.2732,Negative
5995-OIGLP,Extra data charges,Other,-0.2732,Negative
6261-RCVNS,Price too high,Pricing,0.0,Neutral
7951-QKZPL,Product dissatisfaction,Product & Offers,-0.4939,Negative
3640-PHQXK,Service dissatisfaction,Customer Service,-0.4939,Negative
6877-LGWXO,Lack of self-service on Website,Customer Service,-0.3182,Negative
8019-ENHXU,Network reliability,Network Quality,0.0,Neutral
5167-GBFRE,Don't know,Other,0.0,Neutral
9033-EOXWV,Don't know,Other,0.0,Neutral
1324-NLTJE,Don't know,Other,0.0,Neutral
1522-VVDMG,Poor expertise of online support,Customer Service,-0.1027,Negative
9185-TQCVP,Poor expertise of phone support,Customer Service,-0.1027,Negative
5567-WSELE,Competitor had better devices,Competitor,0.4404,Positive
8063-RJYNF,Competitor offered higher download speeds,Competitor,0.0,Neutral
0687-ZVTHB,Competitor offered more data,Competitor,0.0,Neutral
9661-ACXBS,Competitor made better offer,Competitor,0.4404,Positive
3727-RJMEO,Competitor had better devices,Competitor,0.4404,Positive
6646-VRFOL,Competitor had better devices,Competitor,0.4404,Positive
5685-IIXLY,Competitor offered higher download speeds,Competitor,0.0,Neutral
4250-ZBWLV,Competitor offered higher download speeds,Competitor,0.0,Neutral
5095-AESKG,Competitor offered higher download speeds,Competitor,0.0,Neutral
1871-MOWRM,Competitor offered more data,Competitor,0.0,Neutral
2027-OAQQC,Competitor offered more data,Competitor,0.0,Neutral
9090-SGQXL,Competitor offered more data,Competitor,0.0,Neutral
6595-YGXIT,Competitor made better offer,Competitor,0.4404,Positive
9835-ZIITK,Competitor made better offer,Competitor,0.4404,Positive
1555-DJEQW,Price too high,Pricing,0.0,Neutral
5649-TJHOV,Product dissatisfaction,Product & Offers,-0.4939,Negative
0519-XUZJU,Service dissatisfaction,Customer Service,-0.4939,Negative
6338-AVWCY,Lack of self-service on Website,Customer Service,-0.3182,Negative
9253-QXKBE,Network reliability,Network Quality,0.0,Neutral
9445-SZLCH,Limited range of services,Customer Service,-0.2263,Negative
7568-PODML,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
5349-IECLD,Long distance charges,Other,-0.2732,Negative
3945-GFWQL,Extra data charges,Other,-0.2732,Negative
3797-VTIDR,Price too high,Pricing,0.0,Neutral
9526-BIHHD,Product dissatisfaction,Product & Offers,-0.4939,Negative
4523-WXCEF,Service dissatisfaction,Customer Service,-0.4939,Negative
8364-TRMMK,Lack of self-service on Website,Customer Service,-0.3182,Negative
3063-QFSZL,Network reliability,Network Quality,0.0,Neutral
8775-LHDJH,Don't know,Other,0.0,Neutral
3097-NQYSN,Competitor had better devices,Competitor,0.4404,Positive
3565-UNOCC,Competitor offered higher download speeds,Competitor,0.0,Neutral
9249-FXSCK,Competitor offered more data,Competitor,0.0,Neutral
5493-SDRDQ,Competitor made better offer,Competitor,0.4404,Positive
0871-URUWO,Competitor had better devices,Competitor,0.4404,Positive
9190-MFJLN,Competitor had better devices,Competitor,0.4404,Positive
1095-JUDTC,Competitor offered higher download speeds,Competitor,0.0,Neutral
0870-VEMYL,Competitor offered higher download speeds,Competitor,0.0,Neutral
5385-SUIRI,Competitor offered higher download speeds,Competitor,0.0,Neutral
3982-XWFZQ,Competitor offered more data,Competitor,0.0,Neutral
4009-ALQFH,Competitor offered more data,Competitor,0.0,Neutral
3627-FCRDW,Competitor offered more data,Competitor,0.0,Neutral
7562-GSUHK,Competitor made better offer,Competitor,0.4404,Positive
4903-UYAVB,Competitor made better offer,Competitor,0.4404,Positive
6776-TLWOI,Price too high,Pricing,0.0,Neutral
4077-CROMM,Product dissatisfaction,Product & Offers,-0.4939,Negative
2868-MZAGQ,Service dissatisfaction,Customer Service,-0.4939,Negative
4847-QNOKA,Lack of self-service on Website,Customer Service,-0.3182,Negative
6379-RXJRQ,Network reliability,Network Quality,0.0,Neutral
8650-RHRKE,Limited range of services,Customer Service,-0.2263,Negative
0475-RIJEP,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
1260-TTRXI,Long distance charges,Other,-0.2732,Negative
6328-ZPBGN,Extra data charges,Other,-0.2732,Negative
4789-KWMXN,Price too high,Pricing,0.0,Neutral
2867-UIMSS,Product dissatisfaction,Product & Offers,-0.4939,Negative
8111-RKSPX,Service dissatisfaction,Customer Service,-0.4939,Negative
1585-MQSSU,Lack of self-service on Website,Customer Service,-0.3182,Negative
2856-NNASM,Network reliability,Network Quality,0.0,Neutral
7547-EKNFS,Attitude of service provider,Customer Service,0.0,Neutral
6769-DYBQN,Attitude of support person,Customer Service,0.4019,Positive
4439-JMPMT,Attitude of support person,Customer Service,0.4019,Positive
2446-BEGGB,Attitude of support person,Customer Service,0.4019,Positive
1496-GGSUK,Attitude of service provider,Customer Service,0.0,Neutral
2575-GFSOE,Attitude of service provider,Customer Service,0.0,Neutral
2842-JTCCU,Attitude of service provider,Customer Service,0.0,Neutral
3296-SILRA,Attitude of support person,Customer Service,0.4019,Positive
9681-OXGVC,Competitor made better offer,Competitor,0.4404,Positive
5180-UCIIQ,Moved,Personal Reasons,0.0,Neutral
7153-OANIO,Moved,Personal Reasons,0.0,Neutral
6521-YYTYI,Moved,Personal Reasons,0.0,Neutral
8878-HMWBV,Competitor had better devices,Competitor,0.4404,Positive
3751-KTZEL,Competitor offered higher download speeds,Competitor,0.0,Neutral
1977-STDKI,Competitor offered more data,Competitor,0.0,Neutral
5813-UECBU,Competitor made better offer,Competitor,0.4404,Positive
0328-GRPMV,Competitor had better devices,Competitor,0.4404,Positive
4342-HENTK,Competitor had better devices,Competitor,0.4404,Positive
4195-SMMNX,Competitor offered higher download speeds,Competitor,0.0,Neutral
6956-SMUCM,Competitor offered higher download speeds,Competitor,0.0,Neutral
3223-WZWJM,Competitor offered higher download speeds,Competitor,0.0,Neutral
9053-JZFKV,Don't know,Other,0.0,Neutral
2530-ENDWQ,Competitor offered more data,Competitor,0.0,Neutral
6615-ZGEDR,Competitor offered more data,Competitor,0.0,Neutral
9250-WYPLL,Competitor made better offer,Competitor,0.4404,Positive
2754-XBHTB,Competitor made better offer,Competitor,0.4404,Positive
1597-LHYNC,Price too high,Pricing,0.0,Neutral
7055-VKGDA,Product dissatisfaction,Product & Offers,-0.4939,Negative
0754-UKWQP,Service dissatisfaction,Customer Service,-0.4939,Negative
7493-TPUWZ,Lack of self-service on Website,Customer Service,-0.3182,Negative
1577-HKTFG,Network reliability,Network Quality,0.0,Neutral
8752-STIVR,Limited range of services,Customer Service,-0.2263,Negative
4558-FANTW,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
8651-ENBZX,Long distance charges,Other,-0.2732,Negative
7623-TRNQN,Extra data charges,Other,-0.2732,Negative
9330-IJWIO,Price too high,Pricing,0.0,Neutral
9286-DOJGF,Product dissatisfaction,Product & Offers,-0.4939,Negative
9661-MHUMO,Service dissatisfaction,Customer Service,-0.4939,Negative
1842-EZJMK,Lack of self-service on Website,Customer Service,-0.3182,Negative
8079-XRJRS,Network reliability,Network Quality,0.0,Neutral
8073-IJDCM,Don't know,Other,0.0,Neutral
8884-ADFVN,Don't know,Other,0.0,Neutral
2720-WGKHP,Don't know,Other,0.0,Neutral
2869-ADAWR,Poor expertise of online support,Customer Service,-0.1027,Negative
9894-EZEWG,Poor expertise of phone support,Customer Service,-0.1027,Negative
7851-FLGGQ,Competitor had better devices,Competitor,0.4404,Positive
0637-UBJRP,Competitor offered higher download speeds,Competitor,0.0,Neutral
0940-OUQEC,Competitor offered more data,Competitor,0.0,Neutral
0702-PGIBZ,Competitor made better offer,Competitor,0.4404,Positive
1963-VAUKV,Don't know,Other,0.0,Neutral
3058-HJCUY,Competitor had better devices,Competitor,0.4404,Positive
3259-FDWOY,Competitor offered higher download speeds,Competitor,0.0,Neutral
0807-ZABDG,Competitor offered higher download speeds,Competitor,0.0,Neutral
5748-RNCJT,Competitor offered higher download speeds,Competitor,0.0,Neutral
7739-LAXOG,Competitor offered more data,Competitor,0.0,Neutral
9776-CLUJA,Competitor offered more data,Competitor,0.0,Neutral
6034-ZRYCV,Competitor offered more data,Competitor,0.0,Neutral
2079-FBMZK,Competitor made better offer,Competitor,0.4404,Positive
6608-QQLVK,Competitor made better offer,Competitor,0.4404,Positive
3551-HUAZH,Price too high,Pricing,0.0,Neutral
6302-JGYRJ,Product dissatisfaction,Product & Offers,-0.4939,Negative
3685-YLCMQ,Service dissatisfaction,Customer Service,-0.4939,Negative
8634-MPHTR,Lack of self-service on Website,Customer Service,-0.3182,Negative
8761-NSOBC,Network reliability,Network Quality,0.0,Neutral
8413-VONUO,Limited range of services,Customer Service,-0.2263,Negative
9223-UCPVT,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
4351-QLCSU,Long distance charges,Other,-0.2732,Negative
5419-JPRRN,Extra data charges,Other,-0.2732,Negative
2100-BDNSN,Price too high,Pricing,0.0,Neutral
0488-GSLFR,Product dissatisfaction,Product & Offers,-0.4939,Negative
9318-NKNFC,Service dissatisfaction,Customer Service,-0.4939,Negative
9728-FTTVZ,Lack of self-service on Website,Customer Service,-0.3182,Negative
7254-IQWOZ,Network reliability,Network Quality,0.0,Neutral
2474-BRUCM,Don't know,Other,0.0,Neutral
0742-NXBGR,Competitor had better devices,Competitor,0.4404,Positive
6110-OHIHY,Competitor offered higher download speeds,Competitor,0.0,Neutral
5889-LFOLL,Competitor offered more data,Competitor,0.0,Neutral
5708-EVONK,Don't know,Other,0.0,Neutral
8708-XPXHZ,Competitor had better devices,Competitor,0.4404,Positive
0616-ATFGB,Competitor had better devices,Competitor,0.4404,Positive
7016-BPGEU,Competitor offered higher download speeds,Competitor,0.0,Neutral
6876-ADESB,Competitor offered higher download speeds,Competitor,0.0,Neutral
1963-SVUCV,Competitor offered higher download speeds,Competitor,0.0,Neutral
0220-EBGCE,Competitor offered more data,Competitor,0.0,Neutral
2754-VDLTR,Competitor offered more data,Competitor,0.0,Neutral
3190-XFANI,Competitor offered more data,Competitor,0.0,Neutral
7551-DACSP,Competitor made better offer,Competitor,0.4404,Positive
7235-NXZCP,Competitor made better offer,Competitor,0.4404,Positive
